53002206,1,3,17,19,50
53024321,0,1,8,46,97
53041103,1,2,4,33,73
53042409,1,8,17,0,10
53066499,1,2,13,19,93
53078911,0,9,8,41,61
53098486,0,1,9,1,24
53120801,1,8,7,39,68
53250970,0,3,11,25,3
53257670,1,3,6,40,91
53280850,1,0,10,42,18
53391520,0,4,12,44,53
53404104,1,2,13,19,40
53421384,1,8,18,22,98
53593836,0,6,19,46,12
53638549,0,1,9,49,96
53724690,0,6,8,31,97
53879707,1,4,11,18,83
53885141,0,4,12,26,74
53899367,0,4,4,13,54
53994426,0,3,5,16,29
54001770,0,6,19,6,4
54108377,0,1,9,49,96
54174570,0,3,5,24,29
54181077,0,2,13,19,71
54196583,0,4,13,6,9
54244565,1,0,15,23,17
54371887,0,9,11,29,9
54382575,1,2,4,30,73
54396440,0,1,9,49,96
54536172,0,6,13,26,40
54590006,1,7,3,17,30
54612729,0,1,9,46,78
54625209,1,3,6,47,19
54675558,0,6,19,38,12
54678988,1,4,15,18,83
54706842,1,7,3,35,31
54786312,1,8,17,11,8
54825809,0,1,9,49,96
54877654,0,4,11,25,35
54887182,0,6,19,46,12
54888166,0,1,19,46,12
55054099,0,6,19,6,16
55224643,0,6,19,46,97
55233603,0,9,8,32,6
55253605,1,8,17,22,10
55304581,1,3,17,47,50
55308708,1,7,3,34,2
55319724,1,8,18,25,88
55431649,1,4,12,8,73
55488429,1,8,17,0,91
55489245,0,3,11,11,13
55495293,1,8,18,25,21
55640032,1,8,7,15,64
55701436,1,5,0,36,51
55710392,0,6,19,31,97
55712353,1,8,7,5,70
55724905,1,0,15,27,76
55810929,1,8,15,12,95
55882738,0,4,11,44,9
55901143,1,8,17,22,50
55964098,0,9,8,32,90
56114316,1,7,3,35,30
56118474,0,3,5,2,3
56211996,1,8,7,39,82
56486066,0,9,5,2,79
56544981,1,0,2,17,30
56554319,0,6,14,6,89
56661209,0,9,5,16,94
56802105,1,8,18,11,88
56811020,1,8,15,5,98
56912376,1,0,15,23,37
56914425,0,6,19,46,12
56939637,0,9,14,41,74
56987029,0,1,9,49,96
57039866,1,4,13,26,52
57044075,0,3,11,16,13
57086094,0,3,5,24,26
57132131,1,7,7,39,2
57147488,1,4,12,30,62
57172147,1,0,15,0,0
57269030,0,9,1,29,16
57272357,0,6,19,46,12
57315609,1,4,13,18,91
57337945,0,3,5,40,36
57340646,0,1,9,49,96
57367164,0,1,19,1,24
57414874,0,9,1,29,90
57426577,1,3,17,22,21
57465732,1,2,13,28,81
57513964,0,6,10,28,73
57530684,0,4,12,44,53
57539670,0,1,1,46,78
57553266,1,8,17,22,10
57574907,1,8,17,11,8
57581720,1,7,15,17,30
57608943,0,6,19,46,12
57612433,1,3,5,40,91
57674291,0,1,9,1,24
57719559,1,3,18,25,60
57834619,0,0,10,30,62
57850102,0,6,19,38,39
57897266,1,0,15,18,41
57973513,1,4,13,27,99
58077382,0,3,4,40,36
58099874,1,8,17,22,10
58121773,0,1,9,49,96
58125841,0,1,9,32,56
58161301,1,8,7,15,27
58237989,1,8,17,19,93
58330353,0,4,12,44,53
58487625,0,9,14,6,65
58520187,1,3,17,11,91
58524246,1,7,3,35,31
58544414,1,0,15,18,99
58558323,0,2,14,6,65
58574978,0,9,1,1,61
58762517,1,8,17,22,10
58814206,0,1,8,32,78
58867493,0,4,11,44,35
58891410,0,9,8,44,53
59065372,1,8,7,5,70
59067761,0,3,11,44,3
59120754,1,7,3,17,30
59150399,0,4,11,25,60
59192576,0,9,1,29,9
59252232,1,4,12,30,99
59370197,0,1,9,32,56
59469484,0,1,9,49,78
59474603,1,8,17,0,28
59572755,0,1,9,49,96
59574114,1,0,15,23,68
59585609,1,2,13,42,81
59600890,1,0,15,23,22
59638916,1,0,15,23,37
59735577,1,7,15,35,37
59816528,1,8,7,5,70
59928376,0,9,5,16,79
60235497,1,8,18,25,25
60283133,0,6,4,29,16
60321911,1,7,3,35,70
60332240,1,3,17,11,13
60456293,1,7,3,35,37
60461023,0,1,1,1,44
60548896,0,6,19,8,12
60619909,0,3,11,16,35
60755624,0,0,12,30,99
60761302,0,6,1,29,78
60766698,0,6,19,1,44
60788872,1,8,7,15,59
60825309,1,8,17,19,82
60983202,0,2,13,6,9
61031248,1,7,7,15,70
61094869,0,6,14,6,65
61109871,0,9,1,32,56
61142178,0,4,12,31,57
61196030,0,1,9,46,78
61274786,0,9,8,41,90
61296212,0,9,12,44,97
61322289,1,8,7,15,64
61366710,1,0,15,23,28
61390454,1,8,18,25,88
61416624,1,8,17,22,10
61444033,0,9,11,16,9
61486412,0,9,8,6,16
61599063,1,8,7,15,68
61819046,0,9,5,2,79
61933479,1,7,15,35,84
61989333,0,4,11,13,9
62102735,1,0,15,27,41
62231359,0,9,1,13,9
62310326,0,1,9,49,96
62396175,0,6,4,13,54
62400998,1,5,6,47,48
62407885,1,7,7,5,27
62426499,0,1,9,49,96
62471255,1,3,5,16,50
62496996,1,0,15,5,55
62518933,1,0,15,27,22
62577743,1,3,18,25,49
62611006,0,1,9,49,96
62673601,1,4,4,7,98
62707639,1,0,15,23,68
62743057,0,1,9,49,78
62803931,0,9,14,2,61
62877041,1,8,18,25,88
62995056,1,8,15,5,55
63007083,0,4,11,44,7
63019458,0,4,18,25,25
63097103,0,1,9,1,78
63318034,1,5,15,5,55
63336621,0,6,12,8,74
63340358,0,2,14,3,65
63341538,0,1,9,49,96
63422872,0,1,8,41,6
63532753,1,7,3,5,70
63575541,1,3,17,11,10
63585470,1,4,4,33,73
63626446,0,1,1,29,78
63707754,0,1,9,46,97
63866464,0,9,8,32,90
63883643,1,8,17,11,83
63904880,0,1,9,32,6
63949570,0,9,1,29,16
63976577,1,8,18,25,88
64086470,0,6,19,46,16
64160330,1,3,17,19,93
64169538,0,6,12,31,74
64233884,0,4,12,8,54
64272407,0,9,8,41,4
64288458,0,1,9,1,24
64324753,1,0,4,33,34
64532763,1,0,2,20,52
64585626,1,2,13,19,81
64778099,0,9,8,32,90
64872069,1,0,4,0,91
64960358,0,1,9,32,6
65173941,1,8,18,25,88
65307069,1,8,18,36,64
65329794,1,8,18,25,60
65487565,1,4,12,30,99
65519775,0,9,14,41,71
65538823,0,9,8,32,6
65550743,1,8,15,23,41
65594165,1,8,7,22,59
65599099,0,6,4,6,65
65756156,1,4,4,8,98
65923948,1,4,12,18,99
66163784,0,4,11,44,90
66194616,0,1,9,46,78
66221175,0,9,8,32,90
66258590,0,1,9,46,78
66303204,1,4,18,25,25
66448637,1,2,13,3,19
66503578,1,7,15,5,55
66507967,1,0,15,35,37
66612145,1,0,12,30,17
66614778,1,8,18,25,88
66650733,1,0,15,30,0
66814830,0,6,19,46,97
66929462,1,0,15,23,37
66966448,1,3,5,24,29
66986222,0,3,11,16,35
67079016,0,1,9,49,24
67086430,0,4,8,31,57
67133701,1,8,17,11,28
67209680,0,9,1,29,44
67274959,1,3,5,24,49
67306121,0,9,1,29,44
67317718,0,6,1,29,44
67339823,0,6,8,41,4
67388625,1,7,3,34,11
67513296,0,9,1,29,16
67574740,0,4,12,8,53
67619205,1,0,4,42,17
67660532,1,4,12,44,83
67724271,1,0,12,30,0
67803905,0,6,19,46,12
67815367,0,9,8,32,90
67852785,1,3,17,19,50
67957375,1,8,18,25,88
68076539,1,8,17,42,95
68093886,1,8,0,22,46
68185264,1,0,15,35,37
68188965,0,6,1,29,44
68216359,1,0,2,37,23
68342007,0,2,14,13,9
68382868,1,5,6,19,50
68405887,1,8,7,39,64
68435096,1,7,7,12,2
68451850,1,0,15,27,99
68468663,1,4,18,25,25
68470926,1,8,7,5,64
68517155,1,7,3,14,11
68553518,0,1,9,49,6
68553874,0,9,1,2,79
68619204,0,3,11,16,35
68681837,0,4,4,40,36
68686456,1,8,17,22,21
68734411,0,3,4,40,36
68886117,0,1,9,1,78
68903050,1,5,13,19,18
68925006,0,2,13,3,71
69053255,1,0,15,27,99
69152657,1,8,17,47,98
69167658,0,4,12,31,5
69172169,0,4,11,31,57
69233695,0,6,19,8,12
69355551,1,8,17,11,10
69461393,1,0,15,18,99
69495518,1,0,15,27,41
69507993,0,1,9,46,78
69666042,0,1,9,49,96
69675741,0,4,11,31,16
69727908,1,4,18,4,47
69802491,0,6,12,31,57
69808860,0,9,8,46,97
69818569,0,4,11,11,9
69853336,0,4,4,6,65
69900479,1,8,7,39,82
69956833,0,6,12,30,62
70072294,0,4,4,40,13
70128172,0,9,8,41,71
70163937,0,6,10,31,66
70217582,0,1,1,29,78
70302821,1,8,15,27,95
70312933,1,3,18,25,7
70401965,0,9,13,6,71
70455180,0,6,19,38,74
70462513,1,8,18,25,88
70463479,1,0,12,30,62
70535868,1,3,17,11,49
70580005,1,0,10,30,0
70607577,0,1,9,46,24
70623585,1,5,6,4,77
70653096,0,4,12,44,54
70692138,0,6,1,13,4
70697900,1,4,12,27,99
70765113,0,1,19,1,24
70801415,1,8,7,39,2
70834566,1,8,18,27,59
70850323,1,8,18,18,88
71011594,0,3,11,40,35
71040590,0,6,12,44,53
71054734,1,3,17,24,49
71108488,0,1,9,32,56
71113475,0,1,9,46,78
71121618,0,9,8,41,71
71141645,0,1,1,1,78
71298343,1,0,15,33,34
71311112,0,6,19,8,12
71314426,0,4,11,44,36
71322589,1,3,13,19,93
71378695,1,3,17,47,10
71426296,1,8,4,0,55
71680347,0,9,8,32,97
71719354,0,9,1,29,44
71722690,1,3,17,25,49
71781057,1,3,17,11,29
71805275,0,6,10,30,62
71806613,1,0,15,5,55
71881849,0,9,8,41,16
71933039,0,9,1,6,61
71976236,1,8,17,12,95
72013530,0,1,9,49,96
72251692,0,9,1,29,44
72353384,0,1,8,32,97
72473953,1,5,0,5,41
72475898,0,1,9,49,96
72495512,0,1,8,31,97
72587201,1,0,15,42,95
72600846,1,8,17,18,28
72670685,0,9,8,41,71
72870265,0,6,12,8,62
72878052,0,9,8,32,90
72906560,1,8,18,22,88
72943196,0,9,8,32,90
72954514,0,1,9,1,24
72960368,0,1,9,49,96
72965766,1,8,15,0,55
73121994,0,4,1,29,16
73218933,0,1,8,41,6
73222886,0,1,9,49,24
73238650,1,8,7,15,75
73269543,1,0,15,27,99
73325479,0,4,12,8,53
73327812,0,4,4,40,36
73327813,0,4,11,44,90
73399387,0,1,9,49,96
73410200,0,1,9,49,96
73442225,1,3,17,11,10
73486214,1,5,13,42,95
73507112,1,0,15,23,37
73544854,1,8,7,25,88
73546997,0,4,11,13,9
73552673,0,3,5,24,29
73606559,0,4,11,31,57
73660439,1,0,15,4,41
73668079,1,4,4,42,91
73719666,1,2,13,42,81
73850140,1,8,18,25,25
73891863,1,0,2,42,95
73895490,1,4,12,30,0
73925987,0,4,4,40,65
73958837,1,4,13,18,40
74059460,0,9,1,32,56
74144834,0,6,19,46,74
74332465,1,3,17,42,50
74469519,1,0,15,18,59
74837714,1,8,15,18,82
74839067,0,1,9,49,24
74866605,0,9,1,13,44
74953910,0,1,9,49,96
75006613,0,6,1,46,44
75032259,0,1,9,49,96
75051515,0,9,5,3,61
75073354,0,4,11,29,35
75088826,0,6,4,13,92
75144651,0,9,5,16,94
75178587,1,4,12,18,83
75251925,0,1,1,1,44
75439019,1,3,17,42,13
75476003,0,6,19,8,74
75547491,0,6,13,26,81
75555091,1,3,17,40,10
75562862,0,1,8,32,97
75671702,0,2,13,6,65
75677935,0,3,13,19,77
75682991,0,2,13,26,40
75683708,0,3,4,40,91
75697857,0,6,19,8,16
75747032,1,0,15,27,41
75894770,0,0,12,30,0
75902494,0,9,14,41,71
76008522,0,1,8,32,6
76011413,0,4,12,8,53
76029192,1,3,17,47,10
76053542,0,1,9,49,78
76119328,1,7,15,35,68
76122242,0,1,9,32,78
76155746,0,3,5,3,29
76210273,0,9,8,16,90
76212982,1,7,0,5,70
76422259,1,3,6,47,50
76473957,0,1,19,46,78
76534475,0,1,1,1,24
76540066,1,8,7,18,47
76711931,0,6,19,41,4
76810402,0,1,8,32,97
76895949,0,9,11,6,65
76957383,1,7,3,17,37
76991480,1,7,3,35,30
77041700,1,7,3,17,30
77057322,0,9,1,29,61
77067233,1,0,15,23,0
77169013,1,0,15,27,41
77202444,0,6,4,8,54
77225308,0,9,1,32,56
77225749,1,0,2,27,17
77249144,1,0,4,33,34
77250071,0,9,1,29,44
77270297,0,3,5,3,29
77322805,1,3,17,11,83
77368715,1,4,12,44,83
77410681,0,4,12,31,53
77448402,0,1,9,46,24
77478019,0,3,5,40,89
77608607,0,9,5,2,79
77660546,1,3,4,33,60
77706058,0,3,5,24,29
77734788,0,9,8,46,16
77760889,1,4,18,25,60
77791443,1,3,17,19,50
77801039,1,0,12,18,99
77816389,1,8,17,22,21
77964334,0,6,12,6,74
77989055,1,7,7,39,2
77998305,1,8,15,18,95
78011710,1,3,4,40,36
78038363,1,8,15,18,82
78057763,1,0,15,42,91
78087333,1,0,15,5,68
78087666,0,6,19,38,39
78093985,0,6,19,46,74
78270379,0,4,4,40,36
78493420,0,3,11,6,13
78533743,1,4,4,11,13
78584042,1,8,17,11,28
78682016,1,0,13,27,40
78756467,1,7,3,35,68
78774376,1,7,7,39,2
78811334,1,7,3,34,14
78828559,0,9,1,29,44
78851124,1,0,15,23,0
78918675,1,0,15,5,55
78964240,0,9,8,32,16
79022865,1,8,18,15,70
79036770,0,1,1,1,44
79082239,1,4,11,0,83
79296732,0,1,9,49,78
79504758,0,1,9,49,96
79526178,0,0,12,30,62
79732226,1,7,7,15,27
79740809,1,8,18,25,21
79842864,1,0,12,30,0
79843628,0,4,11,44,35
79878358,0,1,9,49,78
79920713,0,6,19,38,39
79945060,1,0,15,23,99
79959392,1,0,15,23,37
80012927,0,4,11,44,7
80063680,1,0,15,27,41
80065065,0,9,8,41,61
80066853,0,1,9,46,78
80257192,0,6,12,8,62
80270619,1,3,4,40,89
80337071,1,4,13,18,40
80374352,0,9,8,32,6
80415084,1,7,3,35,68
80503859,0,9,1,2,44
80511118,0,4,4,8,36
80629938,1,7,3,17,30
80637511,0,3,5,16,94
80699999,0,9,8,32,97
80700561,0,1,9,49,96
80786289,0,3,11,25,25
80787894,0,1,9,49,6
80802693,1,0,15,23,37
80812040,0,1,9,1,24
81020106,1,4,11,11,47
81026544,0,1,9,1,61
81109637,1,5,15,42,95
81127950,1,8,15,18,28
81242696,1,8,17,22,95
81280152,0,9,8,41,4
81488812,1,4,12,0,83
81520119,0,0,12,30,0
81564970,0,1,9,49,78
81649178,1,3,17,11,13
81848970,1,8,15,5,70
81966679,1,7,3,35,68
82073757,0,1,9,46,78
82274425,1,8,18,40,98
82282315,0,4,13,26,40
82395989,0,4,12,44,40
82599973,1,0,4,33,34
82604535,1,8,17,11,13
82616656,0,4,11,16,25
82686601,0,3,11,40,35
82691007,1,7,7,17,30
82704044,0,1,9,49,96
82723973,1,8,17,25,21
82745965,1,8,7,15,59
82765230,1,0,12,30,99
82779026,0,6,14,40,89
82793956,1,0,10,30,0
82794063,0,3,4,6,9
82834562,1,8,15,35,41
82853199,1,4,11,18,62
82987540,0,1,9,49,24
83087396,1,8,17,39,8
83288376,0,2,14,3,65
83293219,0,1,9,49,96
83312233,0,9,1,2,44
83346475,0,6,19,8,12
83388725,0,1,9,49,96
83403945,1,4,13,19,47
83438163,0,6,8,41,4
83512653,0,2,14,3,65
83600209,0,1,1,1,24
83636976,1,0,10,28,63
83679506,1,4,4,0,28
83710599,0,4,13,6,9
83714852,0,1,9,49,96
83741316,0,9,1,40,44
83756976,0,9,1,2,79
83806440,0,9,5,2,79
83845536,1,8,17,18,83
83860729,1,7,7,5,27
83861741,0,4,11,11,13
83868868,1,7,3,34,11
83913150,0,9,1,29,44
83938442,1,7,3,34,14
83957992,0,9,1,2,79
83961677,0,3,5,16,7
84172665,1,8,0,12,42
84187287,0,9,8,32,56
84196639,0,9,8,41,90
84214407,0,4,4,13,7
84251640,1,5,6,42,95
84290725,0,1,1,1,56
84366538,1,3,18,25,88
84407335,1,0,10,30,62
84489696,0,9,5,2,79
84497385,1,0,15,23,37
84538207,0,9,11,16,3
84546911,1,4,4,13,36
84622907,0,1,8,46,97
84623847,0,1,8,41,6
84736190,1,5,0,14,69
84841861,1,0,15,18,41
84851927,0,1,1,1,56
84914367,1,8,17,11,50
84937280,0,9,1,41,61
85000486,0,4,4,8,60
85027363,0,1,9,49,96
85054075,0,4,4,8,54
85149094,1,8,17,22,8
85167394,1,0,15,18,41
85212757,0,1,8,46,97
85242950,0,6,19,1,12
85287702,0,1,9,1,24
85358490,1,7,7,5,70
85393359,0,2,13,13,71
85651732,0,3,4,40,36
85667880,0,1,9,49,96
85674257,0,9,11,2,3
85709345,1,8,18,15,88
85811085,0,6,12,31,74
85835304,0,1,9,49,24
85851216,1,7,15,5,55
86017761,0,1,9,49,96
86110264,0,6,19,46,74
86154247,0,9,8,16,90
86171654,0,4,11,44,3
86228042,1,8,17,42,28
86237887,0,4,11,25,35
86467278,0,9,8,31,97
86482671,0,1,8,46,97
86509830,0,1,9,1,24
86513418,0,9,11,16,7
86528154,1,8,17,22,8
86650559,0,1,9,49,78
86668977,0,1,9,49,24
86722822,1,3,18,25,88
86770843,1,0,2,45,32
86829188,0,9,5,16,71
86880128,0,4,12,8,53
86913684,1,7,3,12,30
86954719,0,9,11,29,35
86990589,1,0,10,7,99
86991152,0,3,4,40,36
86995220,0,1,9,49,24
87011416,1,8,18,25,88
87030734,0,9,8,41,61
87132362,0,1,9,49,78
87134722,1,7,7,39,70
87277803,0,9,5,2,79
87278931,0,4,13,6,9
87332610,0,6,10,30,62
87385264,1,4,12,18,83
87415235,0,9,11,16,90
87423533,0,1,9,49,24
87434186,1,0,10,30,62
87452255,0,1,9,46,97
87480877,1,4,4,0,28
87542139,0,9,1,6,16
87553372,0,9,1,29,44
87731076,1,7,7,35,70
87789095,1,2,10,7,98
87823426,0,1,9,49,96
87979812,0,1,9,49,96
87988583,0,9,8,41,90
88068513,0,4,4,8,54
88081145,1,8,15,5,55
88100026,1,8,18,15,51
88119323,1,0,15,23,99
88197317,1,4,12,44,25
88254015,1,8,6,5,34
88312361,0,1,19,1,24
88330358,0,1,9,49,96
88345121,1,4,12,8,62
88347147,1,8,15,0,55
88371978,1,8,7,39,82
88385472,0,6,19,41,4
88404019,0,6,19,1,44
88542039,0,6,4,8,54
88545027,0,6,12,26,40
88555468,1,0,15,42,17
88670747,1,3,17,11,7
88704495,0,4,12,44,53
88718571,0,6,14,6,65
88780802,0,9,5,2,79
88798493,1,4,4,40,36
88852308,1,3,5,4,77
88859651,1,3,17,11,13
88947105,1,4,18,27,60
89021473,0,1,9,1,78
89043016,1,8,18,25,88
89121969,1,8,15,18,41
89122689,0,9,14,13,9
89319101,1,8,18,25,88
89332055,0,4,11,6,9
89335145,1,3,17,22,10
89508961,0,4,4,8,54
89549222,1,8,18,27,25
89594685,0,4,4,13,7
89655569,0,4,12,31,57
89804101,0,6,14,48,85
90043887,1,4,18,25,25
90300011,1,3,5,16,29
90373362,0,6,19,46,74
90413696,0,6,19,46,12
90435395,0,1,1,29,78
90459912,0,2,14,6,65
90486190,0,1,9,49,96
90520885,0,4,12,30,62
90548180,1,8,18,19,51
90587177,1,8,17,11,82
90596464,1,7,7,15,75
90632957,1,8,18,25,49
90675707,0,6,19,6,4
90732345,0,4,12,44,53
90744384,1,8,15,0,55
90786210,1,3,18,25,88
90887963,1,8,17,12,95
91006979,1,8,7,15,75
91057678,1,3,13,19,9
91099035,0,9,11,29,16
91365072,0,9,1,8,44
91452911,0,9,1,32,56
91466094,1,8,15,4,41
91532519,0,6,12,8,12
91550080,0,9,11,44,35
91566164,0,4,12,44,53
91595859,0,9,5,16,79
91605143,1,8,7,22,21
91652959,0,6,19,46,12
91662030,0,3,5,24,29
91666672,1,7,3,35,37
91858772,0,1,8,41,6
91859572,0,1,9,49,6
91883639,1,8,18,27,98
91916020,0,6,19,46,12
91998805,1,5,0,12,95
92076370,0,1,19,46,12
92083732,0,9,8,41,61
92194630,1,3,11,11,7
92248581,0,1,9,49,96
92439029,1,8,7,39,88
92486410,0,9,11,29,35
92550110,1,3,17,11,49
92559832,0,3,5,24,29
92584515,0,9,1,32,56
92679802,0,1,9,49,96
92736314,1,2,6,47,50
92795637,0,3,5,16,35
92818841,0,9,8,32,90
92885051,1,4,11,44,83
92889445,1,2,6,42,91
93047504,0,9,1,6,16
93143520,1,7,7,39,70
93225978,1,8,17,22,88
93334672,1,0,10,30,62
93505294,1,4,12,31,57
93512574,1,5,0,17,46
93737740,0,6,4,8,44
93752475,1,7,3,35,70
93765042,1,3,5,13,89
93937606,0,9,1,2,79
94182865,0,9,8,41,61
94244413,1,7,7,15,75
94297450,0,4,12,31,57
94315295,0,3,5,16,29
94340788,0,1,9,49,96
94389297,1,8,17,22,10
94511459,1,0,2,17,30
94657486,1,4,12,26,74
94664056,0,1,9,49,96
94732389,0,9,13,6,74
94771597,1,2,13,6,58
94877636,1,2,6,43,19
94908846,1,0,15,0,22
94953922,0,4,11,44,83
95020704,0,1,8,41,6
95067021,0,4,12,8,73
95106087,0,1,9,32,6
95138078,1,0,10,42,63
95138692,1,7,3,35,31
95268323,0,9,1,41,44
95293170,0,1,9,1,24
95476141,0,4,4,40,83
95508708,1,8,7,5,55
